AmenityCrosswalkValue,EntityCode
Survey|20180508|1|01136|AnytimeLounge|1,01136
Survey|20180508|1|02836|PrivateDiningAndMeetingRooms|1,02836
Survey|20180508|1|03110|ConferenceRoom|1,03110
Survey|20180508|1|01349|PrivateDiningAndMeetingRooms|1,01349
Survey|20180508|1|02602|PrivateDiningAndMeetingRooms|1,02602
Survey|20180508|1|00106|PrivateDiningAndMeetingRooms|1,00106
Survey|20180508|1|02284|PrivateDiningAndMeetingRooms|1,02284
Survey|20180508|1|00103|PrivateDiningAndMeetingRooms|1,00103
Survey|20180508|1|01682|PrivateDiningAndMeetingRooms|1,01682
Survey|20180508|1|00157|PrivateDiningAndMeetingRooms|1,00157
Survey|20180508|1|00166|PrivateDiningAndMeetingRooms|1,00166
Survey|20180508|1|02704|PrivateDiningAndMeetingRooms|1,02704
Survey|20180508|1|00375|PrivateDiningAndMeetingRooms|1,00375
Survey|20180508|1|02866|PrivateDiningAndMeetingRooms|1,02866
Survey|20180508|1|01556|PrivateDiningAndMeetingRooms|1,01556
Survey|20180508|1|01100|PrivateDiningAndMeetingRooms|1,01100
Survey|20180508|1|00170|PrivateDiningAndMeetingRooms|1,00170
Survey|20180508|1|00448|PrivateDiningAndMeetingRooms|1,00448
Survey|20180508|1|02859|PrivateDiningAndMeetingRooms|1,02859
Survey|20180508|1|01597|PrivateDiningAndMeetingRooms|1,01597
Survey|20180508|1|00654|PrivateDiningAndMeetingRooms|1,00654
Survey|20180508|1|02840|PrivateDiningAndMeetingRooms|1,02840
Survey|20180508|1|00430|PrivateDiningAndMeetingRooms|1,00430
Survey|20180508|1|02702|PrivateDiningAndMeetingRooms|1,02702
Survey|20180508|1|01056|PrivateDiningAndMeetingRooms|1,01056
Survey|20180508|1|00102|PrivateDiningAndMeetingRooms|1,00102
Survey|20180508|1|02814|PrivateDiningAndMeetingRooms|1,02814
Survey|20180508|1|00238|DiningRoom|1,00238
Survey|20180508|1|01588|GolfServices|1,01588
Survey|20180508|1|01688|GolfServices|1,01688
Survey|20180508|1|03083|GolfSimulator|1,03083
Survey|20180508|1|03008|GolfPracticeFacility|1,03008
Survey|20180508|1|03065|PickleballCourts|1,03065
Survey|20180508|1|02855|PickleballCourts|1,02855
Survey|20180508|1|00448|PickleballCourts|1,00448
Survey|20180508|1|01104|TennisCourts|1,01104
Survey|20180508|1|03012|TennisCourts|1,03012
Survey|20180508|1|00764|SelfParking|1,00764
Survey|20180508|1|00170|SelfParking|1,00170
Survey|20180508|1|01075|SelfParking|1,01075
Survey|20180508|1|00641|SelfParking|1,00641
Survey|20180508|1|02865|SelfParking|1,02865
Survey|20180508|1|02840|SelfParking|1,02840
Survey|20180508|1|02704|SelfParking|1,02704
Survey|20180508|1|01344|SelfParking|1,01344
Survey|20180508|1|01582|SelfParking|1,01582
Survey|20180508|1|02863|SelfParking|1,02863
Survey|20180508|1|00682|SelfParking|1,00682
Survey|20180508|1|01592|SelfParking|1,01592
Survey|20180508|1|00678|SelfParking|1,00678
Survey|20180508|1|01595|SelfParking|1,01595
Survey|20180508|1|00507|SelfParking|1,00507
Survey|20180508|1|00185|SelfParking|1,00185
Survey|20180508|1|02895|SelfParking|1,02895
Survey|20180508|1|00657|SelfParking|1,00657
Survey|20180508|1|00199|SelfParking|1,00199
Survey|20180508|1|02866|SelfParking|1,02866
Survey|20180508|1|00192|SelfParking|1,00192
Survey|20180508|1|02808|SelfParking|1,02808
Survey|20180508|1|01594|SelfParking|1,01594
Survey|20180508|1|02812|SocialEvents|1,02812
Survey|20180508|1|02506|SocialEvents|1,02506
Survey|20180508|1|01598|SocialEvents|1,01598
Survey|20180508|1|02662|SocialEvents|1,02662
Survey|20180508|1|01668|SocialEvents|1,01668
Survey|20180508|1|00158|SocialEvents|1,00158
Survey|20180508|1|01100|SocialEvents|1,01100
Survey|20180508|1|00198|SocialEvents|1,00198
Survey|20180508|1|01063|SocialEvents|1,01063
Survey|20180508|1|00185|SocialEvents|1,00185
Survey|20180508|1|00574|SocialEvents|1,00574
Survey|20180508|1|00514|SocialEvents|1,00514
Survey|20180508|1|00110|SocialEvents|1,00110
Survey|20180508|1|02840|SocialEvents|1,02840
Survey|20180508|1|02700|SocialEvents|1,02700
Survey|20180508|1|00157|AVEquipment|1,00157
Survey|20180508|1|02283|AVEquipment|1,02283
Survey|20180508|1|01798|AVEquipment|1,01798
Survey|20180508|1|00413|AVEquipment|1,00413
Survey|20180508|1|02773|AVEquipment|1,02773
Survey|20180508|1|00158|AVEquipment|1,00158
Survey|20180508|1|01136|AVEquipment|1,01136
Survey|20180508|1|00164|AVEquipment|1,00164
Survey|20180508|1|00763|AVEquipment|1,00763
Survey|20180508|1|00674|AVEquipment|1,00674
Survey|20180508|1|00185|AVEquipment|1,00185
Survey|20180508|1|02702|AVEquipment|1,02702
Survey|20180508|1|01054|AVEquipment|1,01054
Survey|20180508|1|00114|AVEquipment|1,00114
Survey|20180508|1|01084|AVEquipment|1,01084
Survey|20180508|1|02505|SteamRoom|1,02505
Survey|20180508|1|02175|SteamRoom|1,02175
Survey|20180508|1|00185|SteamRoom|1,00185
Survey|20180508|1|01582|SteamRoom|1,01582
Survey|20180508|1|00131|TennisServices|1,00131
Survey|20180508|1|02855|TennisServices|1,02855
Survey|20180508|1|02701|TennisServices|1,02701
Survey|20180508|1|03008|FitnessCenter|1,03008
Survey|20180508|1|02889|FitnessCenter|1,02889
Survey|20180508|1|03065|FitnessCenter|1,03065
Survey|20180508|1|02756|FitnessCenter|1,02756
Survey|20180508|1|00253|FitnessCenter|1,00253
Survey|20180508|1|02284|FitnessCenter|1,02284
Survey|20180508|1|02661|ValetParking|1,02661
Survey|20180508|1|00131|ValetParking|1,00131
Survey|20180508|1|01084|ValetParking|1,01084
Survey|20180508|1|02701|ValetParking|1,02701
Survey|20180508|1|03059|ValetParking|1,03059
Survey|20180508|1|00259|ValetParking|1,00259
Survey|20180508|1|00715|ValetParking|1,00715
Survey|20180508|1|00100|SelfParking|1,00100
Survey|20180508|1|02280|SelfParking|1,02280
Survey|20180508|1|00514|SelfParking|1,00514
Survey|20180508|1|00157|SelfParking|1,00157
Survey|20180508|1|02843|SelfParking|1,02843
Survey|20180508|1|00685|SelfParking|1,00685
Survey|20180508|1|00375|SelfParking|1,00375
Survey|20180508|1|00646|SelfParking|1,00646
Survey|20180508|1|02855|CateringServices|1,02855
Survey|20180508|1|00116|CateringServices|1,00116
Survey|20180508|1|01798|CateringServices|1,01798
Survey|20180508|1|02832|CateringServices|1,02832
Survey|20180508|1|00002|CateringServices|1,00002
Survey|20180508|1|02851|CateringServices|1,02851
Survey|20180508|1|00448|CateringServices|1,00448
Survey|20180508|1|01063|CateringServices|1,01063
Survey|20180508|1|01582|FitnessCenter|1,01582
Survey|20180508|1|02838|GolfEvents|1,02838
Survey|20180508|1|02703|GolfEvents|1,02703
Survey|20180508|1|02808|GolfEvents|1,02808
Survey|20180508|1|02775|GolfEvents|1,02775
Survey|20180508|1|02616|GolfEvents|1,02616
Survey|20180508|1|01668|GolfEvents|1,01668
Survey|20180508|1|01430|GolfEvents|1,01430
Survey|20180508|1|03056|GolfEvents|1,03056
Survey|20180508|1|02282|GolfEvents|1,02282
Survey|20180508|1|02985|GolfEvents|1,02985
Survey|20180508|1|01098|GolfEvents|1,01098
Survey|20180508|1|00641|GolfEvents|1,00641
Survey|20180508|1|00607|GolfEvents|1,00607
Survey|20180508|1|01554|GolfEvents|1,01554
Survey|20180508|1|00507|GolfEvents|1,00507
Survey|20180508|1|02868|GolfEvents|1,02868
Survey|20180508|1|00448|GolfEvents|1,00448
Survey|20180508|1|01564|GolfEvents|1,01564
Survey|20180508|1|00522|GolfEvents|1,00522
Survey|20180508|1|02504|GolfEvents|1,02504
Survey|20180508|1|01578|GolfEvents|1,01578
Survey|20180508|1|01688|GolfEvents|1,01688
Survey|20180508|1|00131|GolfEvents|1,00131
Survey|20180508|1|00253|GolfEvents|1,00253
Survey|20180508|1|02832|GolfEvents|1,02832
Survey|20180508|1|00185|GolfEvents|1,00185
Survey|20180508|1|02895|GolfPracticeFacility|1,02895
Survey|20180508|1|03065|GolfPracticeFacility|1,03065
Survey|20180508|1|02775|GolfPracticeFacility|1,02775
Survey|20180508|1|00375|GolfPracticeFacility|1,00375
Survey|20180508|1|02855|GolfPracticeFacility|1,02855
Survey|20180508|1|02779|GolfPracticeFacility|1,02779
Survey|20180508|1|02901|GolfPracticeFacility|1,02901
Survey|20180508|1|01075|GolfPracticeFacility|1,01075
Survey|20180508|1|01595|GolfPracticeFacility|1,01595
Survey|20180508|1|01598|GolfPracticeFacility|1,01598
Survey|20180508|1|02816|GolfPracticeFacility|1,02816
Survey|20180508|1|00448|GolfPracticeFacility|1,00448
Survey|20180508|1|00574|GolfPracticeFacility|1,00574
Survey|20180508|1|01798|GolfPracticeFacility|1,01798
Survey|20180508|1|00678|GolfPracticeFacility|1,00678
Survey|20180508|1|00238|GolfPracticeFacility|1,00238
Survey|20180508|1|02861|GolfPracticeFacility|1,02861
Survey|20180508|1|02849|GolfPracticeFacility|1,02849
Survey|20180508|1|01592|GolfPracticeFacility|1,01592
Survey|20180508|1|01212|CorporateEvents|1,01212
Survey|20180508|1|01084|CorporateEvents|1,01084
Survey|20180508|1|01556|CorporateEvents|1,01556
Survey|20180508|1|00646|CorporateEvents|1,00646
Survey|20180508|1|00730|CorporateEvents|1,00730
Survey|20180508|1|02816|CorporateEvents|1,02816
Survey|20180508|1|02859|CorporateEvents|1,02859
Survey|20180508|1|02838|CorporateEvents|1,02838
Survey|20180508|1|00153|CorporateEvents|1,00153
Survey|20180508|1|00654|CorporateEvents|1,00654
Survey|20180508|1|02616|CorporateEvents|1,02616
Survey|20180508|1|02602|CorporateEvents|1,02602
Survey|20180508|1|00514|Weddings|1,00514
Survey|20180508|1|02843|Weddings|1,02843
Survey|20180508|1|02786|Weddings|1,02786
Survey|20180508|1|00128|Weddings|1,00128
Survey|20180508|1|01098|Weddings|1,01098
Survey|20180508|1|02985|Weddings|1,02985
Survey|20180508|1|02602|Weddings|1,02602
Survey|20180508|1|00153|Weddings|1,00153
Survey|20180508|1|01136|BusinessServices|1,01136
Survey|20180508|1|01084|BusinessServices|1,01084
Survey|20180508|1|02997|BusinessServices|1,02997
Survey|20180508|1|00245|BusinessServices|1,00245
Survey|20180508|1|03065|BusinessServices|1,03065
Survey|20180508|1|01596|BusinessServices|1,01596
Survey|20180508|1|00238|BusinessServices|1,00238
Survey|20180508|1|00763|BusinessServices|1,00763
Survey|20180508|1|00607|CorporateEvents|1,00607
Survey|20180508|1|00734|CorporateEvents|1,00734
Survey|20180508|1|01588|CorporateEvents|1,01588
Survey|20180508|1|02824|CorporateEvents|1,02824
Survey|20180508|1|02702|CorporateEvents|1,02702
Survey|20180508|1|00448|CorporateEvents|1,00448
Survey|20180508|1|00116|CorporateEvents|1,00116
Survey|20180508|1|03056|CorporateEvents|1,03056
Survey|20180508|1|02866|BusinessServices|1,02866
Survey|20180508|1|00260|BusinessServices|1,00260
Survey|20180508|1|01344|BusinessServices|1,01344
Survey|20180508|1|00100|BusinessServices|1,00100
Survey|20180508|1|00192|BusinessServices|1,00192
Survey|20180508|1|01191|BusinessServices|1,01191
Survey|20180508|1|00641|BusinessServices|1,00641
Survey|20180508|1|02505|AVEquipment|1,02505
Survey|20180508|1|00118|AVEquipment|1,00118
Survey|20180508|1|00128|AVEquipment|1,00128
Survey|20180508|1|02808|AVEquipment|1,02808
Survey|20180508|1|00195|AVEquipment|1,00195
Survey|20180508|1|01597|AVEquipment|1,01597
Survey|20180508|1|02806|BusinessServices|1,02806
Survey|20180508|1|02777|BusinessServices|1,02777
Survey|20180508|1|02948|BusinessServices|1,02948
Survey|20180508|1|00253|BusinessServices|1,00253
Survey|20180508|1|01582|BusinessServices|1,01582
Survey|20180508|1|01579|GolfServices|1,01579
Survey|20180508|1|02748|GolfServices|1,02748
Survey|20180508|1|01056|GolfServices|1,01056
Survey|20180508|1|01584|GolfPracticeFacility|1,01584
Survey|20180508|1|01084|GolfServices|1,01084
Survey|20180508|1|02895|GolfServices|1,02895
Survey|20180508|1|02849|GolfServices|1,02849
Survey|20180508|1|01584|SteamRoom|1,01584
Survey|20180508|1|01584|GolfEvents|1,01584
Survey|20180508|1|00268|AnytimeLounge|1,00268
Survey|20180508|1|00268|GolfPracticeFacility|1,00268
Survey|20180508|1|01584|PrivateDiningAndMeetingRooms|1,01584
Survey|20180508|1|02812|GolfServices|1,02812
Survey|20180508|1|03012|GolfServices|1,03012
Survey|20180508|1|00574|GolfServices|1,00574
Survey|20180508|1|02069|GolfServices|1,02069
Survey|20180508|1|02777|GolfServices|1,02777
Survey|20180508|1|01598|GolfServices|1,01598
Survey|20180508|1|01545|GolfServices|1,01545
Survey|20180508|1|01098|GolfServices|1,01098
Survey|20180508|1|01578|GolfServices|1,01578
Survey|20180508|1|01596|GolfServices|1,01596
Survey|20180508|1|01644|GolfServices|1,01644
Survey|20180508|1|01098|GolfCourse|1,01098
Survey|20180508|1|01595|GolfCourse|1,01595
Survey|20180508|1|02704|GolfCourse|1,02704
Survey|20180508|1|00245|GolfCourse|2,00245
Survey|20180508|1|00153|GolfCourse|1,00153
Survey|20180508|1|00110|Whirlpool|1,00110
Survey|20180508|1|01545|GolfCourse|1,01545
Survey|20180508|1|01084|GolfCourse|1,01084
Survey|20180508|1|02843|GolfCourse|1,02843
Survey|20180508|1|02838|GolfCourse|1,02838
Survey|20180508|1|01578|GolfCourse|2,01578
Survey|20180508|1|01579|GolfCourse|1,01579
Survey|20180508|1|02753|GolfCourse|1,02753
Survey|20180508|1|00112|GolfCourse|2,00112
Survey|20180508|1|02280|GolfCourse|1,02280
Survey|20180508|1|02847|GolfCourse|1,02847
Survey|20180508|1|02810|GolfCourse|1,02810
Survey|20180508|1|01084|GolfCourse|2,01084
Survey|20180508|1|02779|GolfCourse|1,02779
Survey|20180508|1|01668|GolfCourse|1,01668
Survey|20180508|1|00734|GolfCourse|1,00734
Survey|20180508|1|00260|GolfCourse|1,00260
Survey|20180508|1|00541|GolfCourse|1,00541
Survey|20180508|1|01100|GolfCourse|1,01100
Survey|20180508|1|00387|GolfCourse|1,00387
Survey|20180508|1|00114|DiningRoom|1,00114
Survey|20180508|1|02701|Whirlpool|1,02701
Survey|20180508|1|00750|Whirlpool|1,00750
Survey|20180508|1|00260|PickleballCourts|1,00260
Survey|20180508|1|00110|Sauna|1,00110
Survey|20180508|1|00685|Sauna|1,00685
Survey|20180508|1|02661|Sauna|1,02661
Survey|20180508|1|00750|Sauna|1,00750
Survey|20180508|1|02775|Sauna|1,02775
Survey|20180508|1|01054|Sauna|1,01054
Survey|20180508|1|00268|Sauna|1,00268
Survey|20180508|1|02866|Spa|1,02866
Survey|20180508|1|02948|PoolServices|1,02948
Survey|20180508|1|02775|PoolServices|1,02775
Survey|20180508|1|02771|PoolServices|1,02771
Survey|20180508|1|02594|PoolServices|1,02594
Survey|20180508|1|01644|PoolServices|1,01644
Survey|20180508|1|00268|PoolServices|1,00268
Survey|20180508|1|01556|PoolServices|1,01556
Survey|20180508|1|02895|PoolServices|1,02895
Survey|20180508|1|02662|Pool|1,02662
Survey|20180508|1|02810|Pool|1,02810
Survey|20180508|1|02595|Pool|1,02595
Survey|20180508|1|02855|Pool|1,02855
Survey|20180508|1|00654|Pool|1,00654
Survey|20180508|1|03065|Pool|1,03065
Survey|20180508|1|00153|Pool|1,00153
Survey|20180508|1|00106|Pool|1,00106
Survey|20180508|1|00561|Pool|1,00561
Survey|20180508|1|01644|Pool|1,01644
Survey|20180508|1|01582|PoolServices|1,01582
Survey|20180508|1|00116|PoolServices|1,00116
Survey|20180508|1|03059|PoolServices|1,03059
Survey|20180508|1|02283|PoolServices|1,02283
Survey|20180508|1|02855|PoolServices|1,02855
Survey|20180508|1|03012|PoolServices|1,03012
Survey|20180508|1|00106|PoolServices|1,00106
Survey|20180508|1|00253|Pool|1,00253
Survey|20180508|1|01098|PoolServices|1,01098
Survey|20180508|1|00522|PoolServices|1,00522
Survey|20180508|1|00100|RacquetballCourts|1,00100
Survey|20180508|1|01063|BasketballCourt|1,01063
Survey|20180508|1|00114|BasketballCourt|1,00114
Survey|20180508|1|01564|GolfServices|1,01564
Survey|20180508|1|03083|GolfServices|1,03083
Survey|20180508|1|00116|Fishing|1,00116
Survey|20180508|1|01063|MiniGolf|1,01063
Survey|20180508|1|00260|Croquet|1,00260
Survey|20180508|1|00674|Cottages|1,00674
Survey|20180508|1|02505|Villas|1,02505
Survey|20180508|1|02662|BocceBall|1,02662
Survey|20180508|1|00541|Villas|1,00541
Survey|20180508|1|03016|GolfServices|1,03016
Survey|20180508|1|01593|TennisCourts|1,01593
Survey|20180508|1|00102|GolfPracticeFacility|1,00102
Survey|20180508|1|00100|GolfServices|1,00100
Survey|20180508|1|00100|GolfCourse|3,00100
Survey|20180508|1|00195|AnytimeLounge|1,00195
Survey|20180508|1|00763|AnytimeLounge|1,00763
Survey|20180508|1|01430|AnytimeLounge|1,01430
Survey|20180508|1|02175|AnytimeLounge|1,02175
Survey|20180508|1|00260|AnytimeLounge|1,00260
Survey|20180508|1|01212|AnytimeLounge|1,01212
Survey|20180508|1|00158|AnytimeLounge|1,00158
Survey|20180508|1|02280|AnytimeLounge|1,02280
Survey|20180508|1|00657|AnytimeLounge|1,00657
Survey|20180508|1|02863|AnytimeLounge|1,02863
Survey|20180508|1|02595|AnytimeLounge|1,02595
Survey|20180508|1|00703|AnytimeLounge|1,00703
Survey|20180508|1|01554|AnytimeLounge|1,01554
Survey|20180508|1|00128|AnytimeLounge|1,00128
Survey|20180508|1|02832|AnytimeLounge|1,02832
Survey|20180508|1|00913|AnytimeLounge|1,00913
Survey|20180508|1|02700|AnytimeLounge|1,02700
Survey|20180508|1|01594|AnytimeLounge|1,01594
Survey|20180508|1|02865|AnytimeLounge|1,02865
Survey|20180508|1|02602|AnytimeLounge|1,02602
Survey|20180508|1|01668|AnytimeLounge|1,01668
Survey|20180508|1|00100|AnytimeLounge|1,00100
Survey|20180508|1|00253|AnytimeLounge|1,00253
Survey|20180508|1|00734|AnytimeLounge|1,00734
Survey|20180508|1|01564|GolfCourse|1,01564
Survey|20180508|1|01401|PrivateDiningAndMeetingRooms|1,01401
Survey|20180508|1|01591|PrivateDiningAndMeetingRooms|1,01591
Survey|20180508|1|02948|PrivateDiningAndMeetingRooms|1,02948
Survey|20180508|1|02861|PrivateDiningAndMeetingRooms|1,02861
Survey|20180508|1|02843|PrivateDiningAndMeetingRooms|1,02843
Survey|20180508|1|00183|PrivateDiningAndMeetingRooms|1,00183
Survey|20180508|1|00164|PrivateDiningAndMeetingRooms|1,00164
Survey|20180508|1|00128|PrivateDiningAndMeetingRooms|1,00128
Survey|20180508|1|00703|PrivateDiningAndMeetingRooms|1,00703
Survey|20180508|1|03059|PrivateDiningAndMeetingRooms|1,03059
Survey|20180508|1|00556|PrivateDiningAndMeetingRooms|1,00556
Survey|20180508|1|00685|PrivateDiningAndMeetingRooms|1,00685
Survey|20180508|1|00763|PrivateDiningAndMeetingRooms|1,00763
Survey|20180508|1|02202|PrivateDiningAndMeetingRooms|1,02202
Survey|20180508|1|01596|PrivateDiningAndMeetingRooms|1,01596
Survey|20180508|1|00153|PrivateDiningAndMeetingRooms|1,00153
Survey|20180508|1|00253|PrivateDiningAndMeetingRooms|1,00253
Survey|20180508|1|00259|PrivateDiningAndMeetingRooms|1,00259
Survey|20180508|1|02506|PrivateDiningAndMeetingRooms|1,02506
Survey|20180508|1|03080|PrivateDiningAndMeetingRooms|1,03080
Survey|20180508|1|00730|PrivateDiningAndMeetingRooms|1,00730
Survey|20180508|1|02604|PrivateDiningAndMeetingRooms|1,02604
Survey|20180508|1|02895|PrivateDiningAndMeetingRooms|1,02895
Survey|20180508|1|00183|Ballroom|1,00183
Survey|20180508|1|02280|Ballroom|1,02280
Survey|20180508|1|00522|Ballroom|1,00522
Survey|20180508|1|02987|Ballroom|1,02987
Survey|20180508|1|02748|Ballroom|1,02748
Survey|20180508|1|01099|Ballroom|1,01099
Survey|20180508|1|02847|Ballroom|1,02847
Survey|20180508|1|01724|Ballroom|1,01724
Survey|20180508|1|01682|Ballroom|1,01682
Survey|20180508|1|02202|Ballroom|1,02202
Survey|20180508|1|02594|Ballroom|1,02594
Survey|20180508|1|02616|Ballroom|1,02616
Survey|20180508|1|02506|Ballroom|1,02506
Survey|20180508|1|00413|Ballroom|1,00413
Survey|20180508|1|01054|Ballroom|1,01054
Survey|20180508|1|00763|Ballroom|1,00763
Survey|20180508|1|00514|Ballroom|1,00514
Survey|20180508|1|00454|Ballroom|1,00454
Survey|20180508|1|00641|Ballroom|1,00641
Survey|20180508|1|01591|Ballroom|1,01591
Survey|20180508|1|03070|Ballroom|1,03070
Survey|20180508|1|00110|Ballroom|1,00110
Survey|20180508|1|00678|Ballroom|1,00678
Survey|20180508|1|02753|ConferenceRoom|1,02753
Survey|20180508|1|01578|ConferenceRoom|1,01578
Survey|20180508|1|02595|ConferenceRoom|1,02595
Survey|20180508|1|00170|ConferenceRoom|1,00170
Survey|20180508|1|00259|ConferenceRoom|1,00259
Survey|20180508|1|00574|ConferenceRoom|1,00574
Survey|20180508|1|00454|ConferenceRoom|1,00454
Survey|20180508|1|00195|ConferenceRoom|1,00195
Survey|20180508|1|02866|ConferenceRoom|1,02866
Survey|20180508|1|00561|ConferenceRoom|1,00561
Survey|20180508|1|00192|ConferenceRoom|1,00192
Survey|20180508|1|01063|ConferenceRoom|1,01063
Survey|20180508|1|02661|ConferenceRoom|1,02661
Survey|20180508|1|02286|ConferenceRoom|1,02286
Survey|20180508|1|02865|ConferenceRoom|1,02865
Survey|20180508|1|01075|Boardroom|1,01075
Survey|20180508|1|00913|Boardroom|1,00913
Survey|20180508|1|02840|Boardroom|1,02840
Survey|20180508|1|00448|Boardroom|1,00448
Survey|20180508|1|02700|Boardroom|1,02700
Survey|20180508|1|01668|Boardroom|1,01668
Survey|20180508|1|00199|Boardroom|1,00199
Survey|20180508|1|00245|Boardroom|1,00245
Survey|20180508|1|00293|Boardroom|1,00293
Survey|20180508|1|00678|Boardroom|1,00678
Survey|20180508|1|01099|Boardroom|1,01099
Survey|20180508|1|02504|Boardroom|1,02504
Survey|20180508|1|00114|Boardroom|1,00114
Survey|20180508|1|02843|Boardroom|1,02843
Survey|20180508|1|00103|Boardroom|1,00103
Survey|20180508|1|00556|Boardroom|1,00556
Survey|20180508|1|02705|Boardroom|1,02705
Survey|20180508|1|02773|Boardroom|1,02773
Survey|20180508|1|00153|Ballroom|1,00153
Survey|20180508|1|01075|PrivateDiningAndMeetingRooms|1,01075
Survey|20180508|1|00192|PrivateDiningAndMeetingRooms|1,00192
Survey|20180508|1|00715|ConferenceRoom|1,00715
Survey|20180508|1|03112|GolfServices|1,03112
Survey|20180508|1|01401|GolfServices|1,01401
Survey|20180508|1|02840|GolfServices|1,02840
Survey|20180508|1|00195|DiningRoom|1,00195
Survey|20180508|1|00703|DiningRoom|1,00703
Survey|20180508|1|00654|DiningRoom|1,00654
Survey|20180508|1|02845|DiningRoom|1,02845
Survey|20180508|1|02889|DiningRoom|1,02889
Survey|20180508|1|02836|DiningRoom|2,02836
Survey|20180508|1|01668|DiningRoom|1,01668
Survey|20180508|1|02702|DiningRoom|1,02702
Survey|20180508|1|00607|DiningRoom|1,00607
Survey|20180508|1|00192|TennisCourts|1,00192
Survey|20180508|1|01556|TennisCourts|1,01556
Survey|20180508|1|02814|TennisCourts|1,02814
Survey|20180508|1|02775|TennisCourts|1,02775
Survey|20180508|1|00996|TennisCourts|1,00996
Survey|20180508|1|02069|TennisCourts|1,02069
Survey|20180508|1|00476|TennisCourts|1,00476
Survey|20180508|1|02997|TennisCourts|1,02997
Survey|20180508|1|01441|PickleballCourts|1,01441
Survey|20180508|1|01344|DiningRoom|1,01344
Survey|20180508|1|02779|DiningRoom|1,02779
Survey|20180508|1|01084|DiningRoom|1,01084
Survey|20180508|1|00476|DiningRoom|1,00476
Survey|20180508|1|01430|DiningRoom|1,01430
Survey|20180508|1|01075|DiningRoom|1,01075
Survey|20180508|1|00116|DiningRoom|1,00116
Survey|20180508|1|02855|DiningRoom|1,02855
Survey|20180508|1|00387|DiningRoom|1,00387
Survey|20180508|1|02661|GolfPracticeFacility|1,02661
Survey|20180508|1|01098|GolfPracticeFacility|1,01098
Survey|20180508|1|01136|GolfPracticeFacility|1,01136
Survey|20180508|1|02820|GolfPracticeFacility|1,02820
Survey|20180508|1|00387|GolfPracticeFacility|1,00387
Survey|20180508|1|02859|GolfPracticeFacility|1,02859
Survey|20180508|1|02814|GolfPracticeFacility|1,02814
Survey|20180508|1|01594|GolfPracticeFacility|1,01594
Survey|20180508|1|03056|GolfPracticeFacility|1,03056
Survey|20180508|1|01591|GolfPracticeFacility|1,01591
Survey|20180508|1|02812|GolfPracticeFacility|1,02812
Survey|20180508|1|02748|GolfPracticeFacility|1,02748
Survey|20180508|1|02756|GolfPracticeFacility|1,02756
Survey|20180508|1|02283|GolfPracticeFacility|1,02283
Survey|20180508|1|01724|GolfPracticeFacility|1,01724
Survey|20180508|1|00764|GolfPracticeFacility|1,00764
Survey|20180508|1|01054|GolfPracticeFacility|1,01054
Survey|20180508|1|00164|TennisCourts|1,00164
Survey|20180508|1|00541|SelfParking|1,00541
Survey|20180508|1|00448|SelfParking|1,00448
Survey|20180508|1|02753|SelfParking|1,02753
Survey|20180508|1|00166|SelfParking|1,00166
Survey|20180508|1|02889|SelfParking|1,02889
Survey|20180508|1|02175|SelfParking|1,02175
Survey|20180508|1|02948|SelfParking|1,02948
Survey|20180508|1|00413|SelfParking|1,00413
Survey|20180508|1|01668|SelfParking|1,01668
Survey|20180508|1|02849|SelfParking|1,02849
Survey|20180508|1|03056|SelfParking|1,03056
Survey|20180508|1|02705|SelfParking|1,02705
Survey|20180508|1|01724|CateringServices|1,01724
Survey|20180508|1|00574|CateringServices|1,00574
Survey|20180508|1|00430|CateringServices|1,00430
Survey|20180508|1|01644|CateringServices|1,01644
Survey|20180508|1|01054|CateringServices|1,01054
Survey|20180508|1|02283|CateringServices|1,02283
Survey|20180508|1|00413|CateringServices|1,00413
Survey|20180508|1|00750|SelfParking|1,00750
Survey|20180508|1|00114|SelfParking|1,00114
Survey|20180508|1|02859|SelfParking|1,02859
Survey|20180508|1|02779|SelfParking|1,02779
Survey|20180508|1|00103|SelfParking|1,00103
Survey|20180508|1|00682|ValetParking|1,00682
Survey|20180508|1|02701|CateringServices|1,02701
Survey|20180508|1|02859|CateringServices|1,02859
Survey|20180508|1|02808|CateringServices|1,02808
Survey|20180508|1|00648|CateringServices|1,00648
Survey|20180508|1|02702|CateringServices|1,02702
Survey|20180508|1|02594|FitnessCenter|1,02594
Survey|20180508|1|00561|FitnessCenter|1,00561
Survey|20180508|1|01100|FitnessCenter|1,01100
Survey|20180508|1|02280|FitnessCenter|1,02280
Survey|20180508|1|00750|FitnessCenter|1,00750
Survey|20180508|1|02997|FitnessCenter|1,02997
Survey|20180508|1|00131|FitnessCenter|1,00131
Survey|20180508|1|00107|TennisServices|1,00107
Survey|20180508|1|00685|TennisServices|1,00685
Survey|20180508|1|02948|TennisServices|1,02948
Survey|20180508|1|01578|TennisServices|1,01578
Survey|20180508|1|00387|TennisServices|1,00387
Survey|20180508|1|00192|SteamRoom|1,00192
Survey|20180508|1|00110|Weddings|1,00110
Survey|20180508|1|03008|Weddings|1,03008
Survey|20180508|1|00106|Weddings|1,00106
Survey|20180508|1|03080|Weddings|1,03080
Survey|20180508|1|02202|Weddings|1,02202
Survey|20180508|1|02779|AVEquipment|1,02779
Survey|20180508|1|02861|AVEquipment|1,02861
